user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
QIT3029,31.0,18.0,27.0,18.0,29.0,-14.3264,-19.24096,8,3,7,11,-16.456,-18.5384,3,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-6.292,-11.2788,
CGW0692,40.0,12.0,38.0,24.0,27.0,-14.9314,-21.32346,8,5,9,8,-16.214,-23.6646,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-16.388,
MNN1167,20.0,11.0,16.0,19.0,27.0,-15.4396,-19.45044,9,4,8,10,-17.424,-21.9536,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
LGR1036,19.0,30.0,43.0,36.0,41.0,-15.3589333333,-19.0011733333,9,4,6,6,-17.424,-16.2336,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-10.648,-24.5672,
DDH1041,37.0,36.0,15.0,24.0,27.0,-15.1653333333,-19.3581333333,8,4,7,7,-15.972,-15.7908,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-10.648,-24.5672,
CRP1186,36.0,41.0,30.0,12.0,35.0,-13.9392,-19.79888,10,8,11,9,-13.31,-20.179,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-16.94,-26.486,
QHF3151,20.0,15.0,15.0,43.0,25.0,-18.1016,-21.6055733333,4,2,4,8,-19.844,-22.1716,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-20.812,-26.1068,
ADM2762,35.0,47.0,17.0,42.0,25.0,-14.1086,-17.56254,13,8,11,11,-12.826,-15.3514,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-17.424,-20.9136,
HIS1706,19.0,28.0,37.0,20.0,36.0,-14.5442,-19.17738,10,4,10,12,-14.52,-18.728,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-23.232,-33.0848,
BRW3552,46.0,43.0,18.0,18.0,34.0,-15.1330666667,-20.4576266667,7,3,7,5,-16.456,-22.1784,2,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-8.712,-14.6168,
GIH0882,36.0,42.0,27.0,44.0,36.0,-13.2132,-19.65548,10,5,13,10,-10.89,-19.181,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-5.324,-23.4636,
ISM2612,17.0,20.0,39.0,31.0,28.0,-13.6165333333,-18.0191466667,10,6,10,9,-13.068,-15.9452,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,15,-11.132,-24.7148,
JJE1552,12.0,30.0,42.0,10.0,28.0,-15.246,-20.1454,9,4,10,8,-15.004,-21.7356,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-9.68,-10.752,
GHD1450,37.0,42.0,28.0,32.0,25.0,-13.8424,-18.93736,11,6,11,10,-13.31,-17.839,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-16.4788,
CUM2335,39.0,41.0,10.0,18.0,35.0,-15.3428,-20.1922533333,15,7,14,14,-16.94,-19.986,2,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-10.164,-16.6196,
AHC0232,36.0,13.0,44.0,10.0,25.0,-15.6493333333,-18.2924,9,3,6,9,-15.972,-17.3508,1,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-9.68,-13.352,
TBM3829,20.0,17.0,14.0,13.0,35.0,-14.3102666667,-20.3627066667,12,7,15,15,-15.488,-22.9232,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-16.94,-30.646,
JBT1035,38.0,36.0,26.0,35.0,30.0,-15.1653333333,-18.9768,9,4,7,6,-15.972,-15.7908,0,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,9,-10.648,-24.5672,
CHU3211,37.0,41.0,36.0,19.0,23.0,-15.0362666667,-20.28944,8,4,7,6,-16.456,-18.0184,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.36,-13.184,
AAP0352,35.0,49.0,19.0,39.0,27.0,0,0,0,0,0,0,0,0,0,-15.6816,-21.73424,2,1,2,1,-19.36,-26.184,1,18,-19.36,-26.184,
THB0987,42.0,17.0,39.0,10.0,24.0,-12.342,-20.4038,2,2,3,2,-11.374,-20.1086,0,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,18,-19.844,-26.3316,
ABD3426,32.0,32.0,47.0,40.0,24.0,-15.5686666667,-22.5318,9,4,11,19,-17.182,-25.5198,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-19.844,-25.8116,
KCS0605,50.0,34.0,42.0,41.0,34.0,-17.1336,-20.6517066667,7,3,4,10,-17.908,-23.1412,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-11.132,-15.3548,
DPF3360,37.0,31.0,33.0,22.0,35.0,-14.8588,-20.3566533333,13,5,14,13,-15.73,-22.737,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,2,-17.908,-14.3012,
MRL2636,23.0,30.0,39.0,20.0,36.0,-14.3748,-18.76172,13,7,10,9,-13.31,-17.839,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-19.844,-17.4916,
MYW0914,18.0,37.0,44.0,19.0,19.0,-15.6170666667,-20.4318933333,13,5,11,15,-17.182,-21.0998,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,10,-4.84,-17.076,
KUS2137,46.0,16.0,31.0,20.0,22.0,-16.335,-21.6215,6,1,5,7,-18.634,-23.6226,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-18.876,-23.4364,
WFN0926,39.0,36.0,36.0,40.0,36.0,-15.6332,-20.0728133333,14,5,11,14,-17.182,-20.8398,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-4.84,-17.076,
ABM3641,13.0,41.0,43.0,23.0,41.0,-14.3748,-21.59572,11,8,18,11,-12.342,-23.5238,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.68,-24.792,
ABO1173,20.0,14.0,32.0,21.0,23.0,-15.367,-19.3763,9,4,8,10,-17.424,-21.9536,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
RSE2181,11.0,19.0,43.0,30.0,21.0,-15.7461333333,-20.4885866667,16,8,13,18,-16.698,-19.9122,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-20.6888,
DND3309,20.0,30.0,17.0,36.0,29.0,-15.004,-20.3316,8,6,9,10,-16.456,-21.9184,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-23.232,-13.8448,
CZB3718,19.0,15.0,41.0,41.0,37.0,-16.0204,-20.6588933333,14,4,9,10,-17.908,-21.0612,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-6.776,-17.6664,
RBP1171,41.0,49.0,33.0,21.0,24.0,-14.52,-19.118,9,5,9,10,-17.182,-21.8798,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,9,-17.424,-14.1536,
SRL3525,30.0,20.0,30.0,18.0,33.0,-13.7456,-18.80384,11,6,13,12,-14.036,-18.8404,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-9.196,-21.5244,
BHC2049,34.0,31.0,20.0,32.0,29.0,-15.9074666667,-21.6297866667,7,1,4,8,-17.424,-24.0336,1,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-15.488,-23.4432,
LKF0335,41.0,24.0,35.0,26.0,32.0,-13.6488,-20.25632,9,4,12,10,-11.132,-20.8148,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,2,-5.324,-23.4636,
JEP1571,50.0,36.0,13.0,34.0,29.0,-15.4234666667,-21.03152,12,8,13,15,-16.94,-23.106,6,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,6,-21.296,-24.6944,
XBH0357,42.0,22.0,18.0,38.0,26.0,0,0,0,0,0,0,0,0,0,-16.214,-24.4446,1,1,2,3,-16.698,-25.3722,0,18,-21.296,-14.8144,
IBP1616,39.0,30.0,42.0,25.0,25.0,-16.5366666667,-20.2963333333,16,5,9,15,-18.15,-19.575,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-19.844,-14.3716,
AEH2020,35.0,17.0,24.0,19.0,25.0,-15.4154,-22.40706,6,4,10,8,-15.246,-22.3294,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-10.9564,
NBN2651,25.0,22.0,46.0,41.0,24.0,-16.4802,-19.71578,10,4,7,13,-17.666,-20.4674,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-23.148,
GNG2362,46.0,17.0,20.0,36.0,28.0,-16.6012,-20.7493466667,16,6,8,19,-18.15,-18.535,3,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-7.26,-12.094,
GEB3079,37.0,40.0,50.0,20.0,30.0,-15.6493333333,-18.3270666667,8,3,7,7,-15.488,-17.2032,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-11.132,-22.6348,
JJM3791,41.0,41.0,23.0,19.0,31.0,-15.6816,-21.42224,12,5,13,13,-16.214,-24.1846,0,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-17.908,-13.2612,
MHS2634,19.0,13.0,47.0,40.0,30.0,-14.7862,-18.36718,14,8,10,9,-15.004,-17.5756,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-19.844,-17.4916,
DLM1680,23.0,24.0,23.0,15.0,26.0,-13.9069333333,-18.7837066667,15,7,15,13,-15.004,-19.6556,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-9.68,-13.872,
WCM3134,21.0,19.0,42.0,49.0,32.0,-15.1330666667,-21.9136266667,7,4,7,7,-15.972,-20.4708,3,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-8.228,-12.3892,
KSJ0840,40.0,21.0,27.0,46.0,33.0,-14.641,-20.5849,10,5,8,15,-17.182,-21.3598,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.94,-19.206,
BCO2338,38.0,41.0,21.0,20.0,29.0,-15.3428,-20.1575866667,15,7,14,15,-16.94,-19.986,2,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-10.164,-16.6196,
JBW3852,36.0,47.0,30.0,26.0,38.0,-15.004,-20.3836,7,3,7,7,-18.392,-22.2488,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-13.068,-25.3052,
DDS3149,48.0,43.0,29.0,27.0,35.0,-12.6808,-18.6004533333,8,6,10,7,-9.68,-16.472,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-25.312,
LMG1061,45.0,44.0,17.0,38.0,28.0,-16.9642,-18.77138,12,4,7,9,-18.876,-17.4564,5,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-19.844,-19.0516,
EJM2690,15.0,29.0,25.0,37.0,32.0,-16.9077333333,-18.0868266667,10,5,5,7,-18.876,-16.1564,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-20.328,-16.5992,
KJD3392,26.0,36.0,39.0,24.0,29.0,-15.2782666667,-19.4965733333,17,6,11,20,-16.698,-18.8722,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
EBC3242,45.0,40.0,21.0,20.0,33.0,-16.819,-21.7431,10,2,5,11,-19.118,-21.1702,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-15.488,-30.7232,
CTJ0669,44.0,33.0,48.0,20.0,24.0,-16.94,-20.4193333333,7,4,6,7,-17.908,-22.6212,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.228,-12.9092,
DOS1990,37.0,12.0,26.0,45.0,31.0,-14.9314,-18.41146,13,6,9,8,-16.456,-17.2384,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-12.1,-16.69,
CSP0483,43.0,21.0,18.0,40.0,23.0,-15.972,-18.1481333333,10,6,7,7,-17.424,-16.2336,3,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-21.296,-28.3344,
NEA3248,40.0,49.0,21.0,48.0,30.0,-16.6012,-20.94868,11,2,5,11,-19.118,-18.5702,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-15.488,-30.7232,
MRH2722,44.0,10.0,22.0,19.0,29.0,-14.8749333333,-19.0615733333,10,5,7,8,-16.456,-16.9784,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,11,-20.328,-29.0792,
HLM1007,36.0,16.0,30.0,20.0,27.0,-14.5442,-19.85338,10,6,9,12,-17.182,-21.0998,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-27.392,
MOS0496,42.0,20.0,36.0,41.0,31.0,-16.2301333333,-22.7681866667,6,2,5,8,-18.876,-25.5164,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-6.776,-12.4664,
NDK3436,47.0,33.0,22.0,40.0,36.0,-15.5525333333,-22.52688,9,4,11,18,-17.182,-25.5198,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-19.844,-25.8116,
SMR0338,30.0,16.0,35.0,39.0,25.0,-13.8424,-19.97736,10,5,12,11,-11.858,-19.4762,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-5.324,-23.4636,
DNB1999,13.0,41.0,45.0,17.0,22.0,-14.2296,-18.92544,12,6,10,9,-14.278,-17.6142,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-12.1,-16.69,
BMS0925,30.0,38.0,23.0,31.0,22.0,-15.6009333333,-20.2189733333,14,5,11,15,-17.182,-20.8398,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-4.84,-17.076,
RRM2175,33.0,49.0,38.0,33.0,33.0,-15.2621333333,-20.2889866667,16,8,14,17,-15.73,-19.617,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-20.6888,
LHG3145,23.0,18.0,23.0,40.0,27.0,-13.4874666667,-18.3957866667,9,6,9,8,-10.648,-16.7672,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-25.312,
NQM0084,24.0,39.0,15.0,17.0,34.0,-14.3909333333,-19.6419733333,7,4,8,9,-15.004,-21.2156,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-7.744,-8.0816,
JFO2840,24.0,18.0,41.0,23.0,25.0,-15.609,-17.9681,13,7,9,15,-17.666,-18.3874,0,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-4.84,-14.476,
ASD3348,32.0,13.0,22.0,48.0,25.0,-14.3748,-18.8050533333,19,10,15,14,-14.278,-17.3542,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
DRS0032,45.0,21.0,29.0,28.0,30.0,-16.698,-19.7822,2,0,1,3,-17.182,-19.2798,0,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,18,-17.424,-14.1536,
GNE1365,33.0,50.0,22.0,40.0,39.0,-15.4557333333,-19.0306933333,9,5,7,6,-16.94,-16.606,0,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-18.876,-13.0364,
AJO2788,38.0,22.0,38.0,39.0,29.0,-15.851,-19.4719,9,3,8,9,-17.424,-20.9136,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-13.4088,
CTB3481,20.0,37.0,33.0,41.0,26.0,-15.2702,-19.86678,10,6,9,10,-15.972,-20.2108,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-22.264,-30.1896,
GNW3891,18.0,23.0,39.0,41.0,24.0,-13.1648,-20.1693866667,7,4,8,10,-10.648,-18.8472,0,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-6.776,-25.4664,
WCB0801,44.0,15.0,30.0,14.0,25.0,-12.6485333333,-17.7586133333,9,6,9,8,-12.1,-13.57,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-7.26,-19.894,
JMH0617,49.0,42.0,10.0,49.0,25.0,-13.7133333333,-18.0833333333,10,7,9,6,-13.068,-15.4252,1,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-9.68,-11.272,
SAP3390,19.0,23.0,16.0,18.0,23.0,-15.488,-19.6645333333,17,5,10,20,-17.182,-19.0198,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
LEB1764,42.0,19.0,35.0,32.0,26.0,-14.762,-18.9318,11,5,10,13,-15.488,-16.1632,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-13.552,-14.5328,
KTR3308,43.0,45.0,22.0,36.0,22.0,-14.641,-20.2209,8,6,10,10,-15.488,-21.6232,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-23.232,-13.8448,
YNW2855,14.0,15.0,21.0,34.0,28.0,-14.2457333333,-20.9496933333,12,8,17,18,-13.068,-22.4452,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-11.132,-23.6748,
MBH1370,44.0,38.0,16.0,36.0,28.0,-15.8429333333,-19.28744,9,5,7,7,-16.94,-16.606,0,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-18.876,-13.0364,
MCC0856,15.0,16.0,20.0,18.0,27.0,-15.246,-21.1160666667,12,5,12,9,-16.94,-22.066,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
LCP0344,39.0,34.0,15.0,17.0,24.0,-15.3589333333,-20.6651733333,13,7,12,17,-16.94,-22.586,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-8.228,-11.8692,
ISR1477,37.0,12.0,32.0,31.0,32.0,-15.5606,-19.01934,12,3,7,12,-17.666,-17.6074,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.776,-12.4664,
MJM3657,15.0,21.0,18.0,33.0,24.0,-14.6974666667,-21.5207866667,12,8,17,12,-13.552,-23.8928,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.68,-24.792,
JSR1085,37.0,31.0,38.0,42.0,31.0,-13.552,-21.3968,7,4,8,7,-12.1,-22.93,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-10.164,-12.9796,
TJB3511,40.0,37.0,20.0,21.0,34.0,-12.4549333333,-19.39824,8,6,11,8,-10.648,-17.2872,3,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-21.78,-11.842,
NWO3501,21.0,15.0,26.0,37.0,21.0,-15.4557333333,-20.10536,7,3,7,8,-15.488,-21.3632,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,5,-14.52,-23.668,
XTB3322,39.0,18.0,47.0,12.0,29.0,-14.2941333333,-19.4044533333,18,9,15,14,-14.278,-18.3942,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,15,-19.36,-15.784,
GKN0168,38.0,34.0,17.0,19.0,33.0,0,0,0,0,0,0,0,0,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-27.392,
HKR2901,16.0,17.0,24.0,44.0,32.0,-17.4885333333,-20.36128,16,4,9,15,-17.908,-19.2412,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
AHS2348,40.0,41.0,42.0,39.0,38.0,-16.214,-20.5792666667,16,6,9,18,-17.908,-18.4612,3,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-7.26,-12.094,
PEB3768,44.0,30.0,12.0,38.0,33.0,-14.8265333333,-18.61348,16,10,15,11,-15.73,-17.537,0,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-18.876,-21.3564,
KDA1452,39.0,42.0,43.0,40.0,31.0,-13.8424,-18.72936,11,6,11,9,-13.31,-17.839,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-16.4788,
AIS1082,16.0,33.0,28.0,41.0,23.0,-13.4874666667,-21.4117866667,7,4,9,8,-12.1,-22.93,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-10.164,-12.9796,
BJM3236,35.0,43.0,30.0,22.0,32.0,-16.7464,-21.66896,10,2,5,11,-19.118,-21.1702,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,11,-15.488,-30.7232,
DCB3597,37.0,41.0,33.0,44.0,30.0,-14.5442,-20.16538,9,5,11,9,-14.52,-21.588,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,11,-17.908,-25.7412,
GCJ0831,37.0,30.0,15.0,38.0,27.0,-13.552,-19.6808,8,6,11,10,-14.52,-20.028,5,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,11,-9.68,-12.832,
GEB3975,13.0,20.0,20.0,45.0,32.0,-14.762,-20.8818,8,3,8,6,-16.698,-22.5122,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-21.504,
FCS1128,13.0,24.0,40.0,24.0,27.0,-13.3261333333,-20.8772533333,5,1,9,10,-11.132,-22.6348,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-13.552,-14.5328,
DBC1152,47.0,40.0,20.0,16.0,25.0,-17.1013333333,-20.7112,7,2,4,8,-18.876,-21.3564,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-24.2,-17.26,
MBN3610,42.0,40.0,21.0,10.0,25.0,-14.5684,-21.05676,8,5,11,10,-14.52,-22.108,4,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-17.908,-25.7412,
WBC1203,30.0,21.0,34.0,21.0,27.0,-14.4232,-19.71248,10,7,10,10,-15.246,-20.7694,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-16.94,-26.486,
GCR2597,19.0,10.0,24.0,35.0,31.0,-16.3914666667,-17.4093866667,10,2,5,5,-17.424,-17.2736,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.392,-17.5688,
SMH2222,39.0,23.0,32.0,10.0,21.0,-17.0368,-18.61152,14,6,7,11,-18.876,-17.4564,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-13.068,-12.3052,
VLF1113,35.0,18.0,19.0,32.0,34.0,-14.4877333333,-19.5328266667,7,5,8,6,-15.004,-20.6956,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-9.196,-11.6444,
BNC1497,48.0,30.0,14.0,36.0,25.0,-16.2624,-20.27336,10,3,9,11,-17.424,-20.6536,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-12.4596,
BPR1678,44.0,36.0,25.0,12.0,38.0,-13.7133333333,-18.7766666667,15,8,16,12,-13.068,-19.0652,0,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,6,-9.68,-13.872,
WAJ2412,41.0,34.0,12.0,14.0,22.0,-15.7461333333,-19.9165866667,6,2,6,8,-18.392,-23.2888,4,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.3288,
HMB0805,10.0,21.0,19.0,28.0,37.0,-12.9712,-18.41168,7,5,7,3,-10.406,-16.1734,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-10.648,-25.6072,
MLW0296,39.0,16.0,34.0,40.0,31.0,0,0,0,0,0,0,0,0,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-20.812,-18.3068,
CIV0935,16.0,38.0,44.0,19.0,30.0,-15.9881333333,-19.5050533333,18,7,11,15,-17.666,-17.8674,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-8.712,-10.4568,
SHM2429,25.0,19.0,21.0,40.0,41.0,-15.0766,-19.41774,10,5,10,10,-15.972,-19.9508,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-23.4568,
DWC2994,15.0,36.0,20.0,11.0,26.0,-16.819,-23.8491,1,0,1,0,-16.94,-25.446,0,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,18,-19.844,-26.3316,
TCG0016,39.0,38.0,30.0,39.0,23.0,0,0,0,0,0,0,0,0,0,-13.552,-23.0261333333,0,0,2,2,-15.004,-24.8556,0,18,-9.68,-9.712,
BWC2534,34.0,39.0,37.0,12.0,27.0,-15.1492,-20.50588,10,5,10,10,-15.246,-20.7694,4,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,17,-14.52,-27.828,
PEV3955,44.0,35.0,37.0,13.0,22.0,-13.5197333333,-19.3242933333,14,6,16,18,-13.794,-20.5866,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.456,-15.9384,
KKB2094,19.0,22.0,15.0,35.0,43.0,-16.456,-17.4984,11,4,4,6,-18.392,-17.0488,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-8.712,-14.0968,
SIW2528,50.0,24.0,25.0,38.0,29.0,-16.335,-20.1915,9,4,8,8,-18.15,-21.655,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-22.748,-18.8972,
LBM2142,37.0,21.0,30.0,30.0,22.0,-16.214,-21.3246,7,2,5,7,-18.634,-23.6226,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-18.876,-23.4364,
AIF1202,41.0,23.0,33.0,19.0,36.0,-14.3748,-19.74972,10,7,10,9,-15.246,-20.7694,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-16.94,-26.486,
AGW1590,37.0,18.0,40.0,40.0,28.0,-13.8746666667,-19.1725333333,17,10,16,12,-14.52,-17.948,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-20.328,-18.1592,
